old	new
15795	15795
15796	15796
15794	15794
6452	6452
6450	6450
17278	17278
11386	11386
14910	14910
15273	15273
7522	7522
14026	14026
12425	12425
7102	7102
7101	7101
6806	6806
8472	8472
4208	4208
10388	10388
2682	2682
10411	10411
10422	10422
10413	10413
2471	2471
8021	8021
13721	13721
9400	9400
16997	16997
16995	16995
11419	11419
10775	10775
25	25
16016	16016
4612	4612
13718	13718
10119	10119
12466	12466
18190	18190
8430	8430
3163	3163
2915	2915
3221	3221
3219	3219
3218	3218
3217	3217
3220	3220
3216	3216
10473	10473
7282	7282
4293	4293
16391	16391
9035	9035
4312	4312
18416	18416
2282	2282
17432	17432
860	860
10513	10513
2158	2158
1900	1900
10752	10752
7562	7562
17354	17354
12409	12409
13342	13342
9033	9033
16840	16840
9092	9092
4761	4761
3117	3117
2985	2985
10450	10450
14920	14920
16006	16006
1557	1557
1555	1555
1554	1554
1553	1553
8053	8053
1556	1556
1559	1559
1558	1558
1552	1552
6717	6717
1551	1551
3352	3352
15351	15351
15869	15869
9309	9309
8610	8610
3164	3164
4780	4780
13544	13544
4572	4572
3939	3939
13824	13824
4372	4372
14243	14243
1899	1899
1212	1212
1220	1220
1219	1219
1218	1218
1216	1216
1215	1215
1217	1217
1214	1214
1213	1213
1211	1211
17970	17970
17264	17264
9370	9370
3950	3950
12858	12858
16172	16172
10769	10769
3537	3537
3166	3166
18008	18008
13887	13887
8984	8984
17709	17709
14423	14423
14422	14422
14421	14421
390	390
590	590
589	589
588	588
6038	6038
6036	6036
14096	14096
103	103
102	102
1527	1527
847	847
10373	10373
18961	18961
10420	10420
14842	14842
4826	4826
4825	4825
4823	4823
4822	4822
1076	1076
5111	5111
473	473
16633	16633
15632	15632
5189	5189
5188	5188
6870	6870
10284	10284
8294	8294
12567	12567
10160	10160
9551	9551
1607	1607
16464	16464
15546	15546
10977	10977
2701	2701
4067	4067
16543	16543
16542	16542
15355	15355
15354	15354
9679	9679
6329	6329
15804	15804
3370	3370
3369	3369
2289	2289
15828	15828
10427	10427
18060	18060
15159	15159
778	778
5007	5007
4787	4787
17248	17248
471	471
4889	4889
18613	18613
15494	15494
15493	15493
2910	2910
11030	11030
15817	15817
15816	15816
15771	15771
15770	15770
12784	12784
2305	2305
2932	2932
872	872
13433	13433
300	300
9337	9337
6500	6500
14315	14315
17486	17486
17487	17487
14049	14049
12248	12248
12247	12247
5476	5476
5472	5472
12676	12676
16517	16517
18575	18575
12501	12501
1335	1335
14896	14896
6995	6995
6994	6994
6993	6993
5713	5713
6283	6283
18014	18014
16073	16073
12864	12864
8624	8624
6258	6258
10810	10810
10524	10524
18076	18076
14845	14845
11897	11897
11898	11898
11896	11896
10385	10385
17751	17751
6962	6962
7763	7763
6335	6335
4309	4309
992	992
13975	13975
7790	7790
6484	6484
4150	4150
16093	16093
13047	13047
9955	9955
397	397
2984	2984
16745	16745
5122	5122
11157	11157
6820	6820
6819	6819
2640	2640
7405	7405
17382	17382
8879	8879
830	830
13225	13225
11950	11950
12038	12038
12702	12702
7615	7615
10482	10482
13244	13244
13239	13239
4537	4537
7881	7881
7871	7871
2599	2599
9924	9924
2598	2598
7471	7471
12635	12635
16929	16929
7616	7616
13241	13241
13237	13237
5532	5532
482	482
16930	16930
9925	9925
5834	5834
3786	3786
13236	13236
599	599
5827	5827
16931	16931
4243	4243
13249	13249
17543	17543
13246	13246
7448	7448
13234	13234
13233	13233
13227	13227
7880	7880
16926	16926
16921	16921
13230	13230
13228	13228
5839	5839
17096	17096
7451	7451
13243	13243
13231	13231
5822	5822
15886	15886
16922	16922
16923	16923
16918	16918
16917	16917
16925	16925
11951	11951
16928	16928
16927	16927
5824	5824
9087	9087
9085	9085
9084	9084
9078	9078
13232	13232
13224	13224
4536	4536
9073	9073
13245	13245
13238	13238
17095	17095
17094	17094
9074	9074
13163	13163
9079	9079
9077	9077
9075	9075
9083	9083
9082	9082
9076	9076
9081	9081
9080	9080
4544	4544
4064	4064
5821	5821
4535	4535
4534	4534
12636	12636
16920	16920
9086	9086
7450	7450
3778	3778
7449	7449
7447	7447
5747	5747
3707	3707
3711	3711
3710	3710
3709	3709
1811	1811
13240	13240
2600	2600
3708	3708
505	505
261	261
18186	18186
14132	14132
16387	16387
927	927
18281	18281
10382	10382
13461	13461
2832	2832
12991	12991
1053	1053
5754	5754
17212	17212
1852	1852
4786	4786
10711	10711
7409	7409
3697	3697
3157	3157
10897	10897
10825	10825
14999	14999
18699	18699
4000	4000
14994	14994
17088	17088
17087	17087
17086	17086
2917	2917
16548	16548
5551	5551
5550	5550
5549	5549
4057	4057
9286	9286
8891	8891
13323	13323
10521	10521
2279	2279
5154	5154
5298	5298
5295	5295
16097	16097
14633	14633
7358	7358
3125	3125
17893	17893
17895	17895
1796	1796
16848	16848
15344	15344
9657	9657
13200	13200
5135	5135
2194	2194
10882	10882
2695	2695
12787	12787
12786	12786
8801	8801
1058	1058
17093	17093
9623	9623
15404	15404
17067	17067
296	296
4071	4071
5448	5448
13832	13832
13830	13830
13831	13831
13829	13829
13828	13828
18496	18496
6444	6444
10381	10381
4162	4162
7237	7237
16807	16807
15535	15535
2234	2234
13155	13155
886	886
16637	16637
2286	2286
7205	7205
2503	2503
10496	10496
10499	10499
10497	10497
10495	10495
10494	10494
10491	10491
10492	10492
10493	10493
10490	10490
10489	10489
8626	8626
8899	8899
109	109
108	108
99	99
14348	14348
11000	11000
12511	12511
5566	5566
2747	2747
2444	2444
18082	18082
6316	6316
17939	17939
6980	6980
6979	6979
3254	3254
16018	16018
17520	17520
9709	9709
17906	17906
9480	9480
3033	3033
3032	3032
12866	12866
16829	16829
14849	14849
2692	2692
12258	12258
12257	12257
12256	12256
12274	12274
12266	12266
12264	12264
12267	12267
12265	12265
12273	12273
12275	12275
12272	12272
12271	12271
12262	12262
12260	12260
12261	12261
12259	12259
12255	12255
12254	12254
12253	12253
12251	12251
12250	12250
3799	3799
17013	17013
12668	12668
12667	12667
2999	2999
2453	2453
15926	15926
17131	17131
12473	12473
4172	4172
15369	15369
15368	15368
7890	7890
3784	3784
5967	5967
17175	17175
6159	6159
1275	1275
9871	9871
5818	5818
19007	19007
18624	18624
7889	7889
7888	7888
18450	18450
15723	15723
6760	6760
10942	10942
10941	10941
104	104
9390	9390
2136	2136
14953	14953
6670	6670
12481	12481
8676	8676
14263	14263
3676	3676
17710	17710
18079	18079
4641	4641
12856	12856
12855	12855
12984	12984
8372	8372
18628	18628
14150	14150
12430	12430
16872	16872
11922	11922
9796	9796
9792	9792
9797	9797
9786	9786
9803	9803
9801	9801
9794	9794
9791	9791
9782	9782
9781	9781
9776	9776
9775	9775
9779	9779
9777	9777
9774	9774
10850	10850
9799	9799
9798	9798
9790	9790
10849	10849
9788	9788
9785	9785
9789	9789
9787	9787
9784	9784
9783	9783
9778	9778
9802	9802
9773	9773
9780	9780
9772	9772
9771	9771
18449	18449
4589	4589
10827	10827
10166	10166
9989	9989
8647	8647
6001	6001
5984	5984
2192	2192
333	333
5562	5562
5559	5559
5561	5561
5563	5563
5560	5560
5558	5558
5557	5557
2522	2522
7654	7654
16065	16065
12893	12893
4194	4194
14740	14740
14739	14739
10272	10272
601	601
3421	3421
3432	3432
1460	1460
4562	4562
3302	3302
16063	16063
16066	16066
16064	16064
14168	14168
7789	7789
4129	4129
14592	14592
17750	17750
16787	16787
17661	17661
15332	15332
15621	15621
15619	15619
16210	16210
16209	16209
3457	3457
1644	1644
2833	2833
7385	7385
9973	9973
12105	12105
12679	12679
2327	2327
7585	7585
7584	7584
4277	4277
6315	6315
4920	4920
5895	5895
5894	5894
4619	4619
15132	15132
14373	14373
6405	6405
10918	10918
4166	4166
10066	10066
4450	4450
259	259
854	854
853	853
3440	3440
16105	16105
16118	16118
8377	8377
2784	2784
12854	12854
10824	10824
8918	8918
6296	6296
9246	9246
3529	3529
7783	7783
2399	2399
1389	1389
10185	10185
1387	1387
1386	1386
1385	1385
1383	1383
1378	1378
10418	10418
8632	8632
16278	16278
7417	7417
10852	10852
13833	13833
17649	17649
972	972
2109	2109
16812	16812
10168	10168
10167	10167
18197	18197
10165	10165
10164	10164
10163	10163
9496	9496
12034	12034
8389	8389
13849	13849
6337	6337
17986	17986
10875	10875
4359	4359
13072	13072
8508	8508
8509	8509
2322	2322
7496	7496
7933	7933
930	930
5258	5258
1614	1614
4806	4806
4805	4805
4804	4804
9637	9637
4170	4170
13545	13545
2363	2363
12815	12815
12469	12469
9057	9057
9049	9049
9045	9045
9042	9042
8817	8817
8477	8477
10046	10046
6385	6385
2519	2519
2435	2435
329	329
4253	4253
7262	7262
7632	7632
2849	2849
9091	9091
16942	16942
9607	9607
5571	5571
13367	13367
13362	13362
3255	3255
2929	2929
7757	7757
2294	2294
761	761
1151	1151
13922	13922
9543	9543
12486	12486
9482	9482
14227	14227
6362	6362
10001	10001
6360	6360
6358	6358
13151	13151
14305	14305
17082	17082
1416	1416
1415	1415
18105	18105
9588	9588
18342	18342
16078	16078
5858	5858
5801	5801
4390	4390
4389	4389
7602	7602
13472	13472
13471	13471
13470	13470
12337	12337
15824	15824
6793	6793
3139	3139
2237	2237
351	351
9842	9842
8898	8898
3335	3335
3516	3516
15101	15101
15100	15100
13311	13311
7859	7859
7883	7883
5622	5622
1541	1541
835	835
11004	11004
2415	2415
2823	2823
9388	9388
11952	11952
3839	3839
3840	3840
3844	3844
3838	3838
16770	16770
12061	12061
11481	11481
17849	17849
18296	18296
12795	12795
17953	17953
14360	14360
3473	3473
15492	15492
10234	10234
12119	12119
12117	12117
12116	12116
1471	1471
3914	3914
5757	5757
16889	16889
304	304
10519	10519
6494	6494
18378	18378
12688	12688
8103	8103
14102	14102
7413	7413
7411	7411
10553	10553
18264	18264
2812	2812
18752	18752
12967	12967
16749	16749
1397	1397
6864	6864
15587	15587
5605	5605
570	570
18034	18034
14136	14136
10136	10136
6463	6463
6462	6462
5014	5014
63	63
58	58
14695	14695
8614	8614
646	646
8446	8446
7532	7532
16401	16401
6744	6744
3777	3777
3776	3776
15670	15670
8313	8313
823	823
822	822
15699	15699
17715	17715
222	222
8944	8944
11394	11394
11393	11393
11392	11392
12011	12011
16741	16741
8456	8456
18250	18250
10141	10141
7607	7607
7606	7606
10047	10047
12664	12664
9437	9437
332	332
8845	8845
8941	8941
18256	18256
3339	3339
9004	9004
5706	5706
1724	1724
10044	10044
8876	8876
2277	2277
10895	10895
12779	12779
6842	6842
11403	11403
4563	4563
8121	8121
14944	14944
2894	2894
12468	12468
11964	11964
1798	1798
12467	12467
463	463
5797	5797
5601	5601
1648	1648
6964	6964
17132	17132
4556	4556
276	276
14275	14275
10726	10726
16492	16492
16491	16491
10725	10725
6497	6497
10724	10724
6496	6496
5621	5621
5616	5616
5619	5619
5620	5620
5618	5618
5617	5617
5615	5615
6807	6807
6068	6068
6067	6067
2782	2782
17651	17651
9877	9877
5736	5736
5383	5383
3108	3108
3107	3107
7152	7152
7151	7151
5339	5339
5338	5338
48	48
3747	3747
2340	2340
9481	9481
9522	9522
15537	15537
6401	6401
15146	15146
2436	2436
13184	13184
10384	10384
5688	5688
13379	13379
13962	13962
15780	15780
214	214
5974	5974
11032	11032
12039	12039
1255	1255
12951	12951
10991	10991
2903	2903
12890	12890
59	59
17525	17525
17973	17973
15721	15721
15720	15720
15722	15722
15719	15719
15718	15718
15717	15717
15716	15716
14280	14280
16035	16035
2625	2625
8020	8020
17457	17457
2905	2905
10806	10806
11140	11140
16447	16447
14310	14310
503	503
140	140
17300	17300
16892	16892
16891	16891
4066	4066
8056	8056
7635	7635
6289	6289
14843	14843
12674	12674
10478	10478
17568	17568
10992	10992
4027	4027
16742	16742
14831	14831
499	499
4617	4617
4616	4616
12583	12583
2496	2496
12834	12834
10172	10172
10170	10170
3349	3349
9358	9358
9357	9357
9356	9356
17917	17917
1523	1523
7829	7829
13950	13950
5031	5031
956	956
13004	13004
13003	13003
3366	3366
2265	2265
6781	6781
10196	10196
10073	10073
16744	16744
9116	9116
7885	7885
17106	17106
1845	1845
10957	10957
990	990
8310	8310
17907	17907
13715	13715
9606	9606
14287	14287
11118	11118
10901	10901
4316	4316
3141	3141
5005	5005
13864	13864
14064	14064
7403	7403
7402	7402
6817	6817
184	184
4160	4160
8469	8469
8466	8466
8467	8467
8465	8465
10567	10567
13352	13352
1261	1261
15064	15064
12460	12460
2090	2090
2088	2088
15605	15605
15601	15601
13946	13946
18714	18714
5379	5379
4142	4142
17099	17099
2479	2479
16755	16755
16720	16720
6161	6161
913	913
4192	4192
14601	14601
14613	14613
250	250
2571	2571
7813	7813
6240	6240
10476	10476
14539	14539
6285	6285
4118	4118
7474	7474
11837	11837
3851	3851
8712	8712
8708	8708
11338	11338
11337	11337
11255	11255
3836	3836
2737	2737
6021	6021
7497	7497
16709	16709
2924	2924
16775	16775
354	354
17617	17617
16475	16475
10335	10335
10334	10334
8399	8399
5956	5956
5955	5955
13697	13697
13940	13940
11033	11033
13937	13937
13930	13930
13932	13932
13931	13931
13927	13927
13926	13926
15131	15131
15130	15130
13936	13936
13938	13938
13929	13929
7297	7297
7296	7296
7295	7295
11031	11031
6779	6779
7063	7063
16047	16047
16046	16046
1560	1560
2888	2888
1070	1070
9901	9901
10783	10783
10784	10784
15515	15515
5021	5021
4719	4719
15516	15516
15514	15514
5462	5462
5461	5461
4718	4718
14558	14558
14559	14559
16091	16091
16090	16090
679	679
678	678
682	682
681	681
671	671
676	676
673	673
680	680
943	943
675	675
674	674
683	683
669	669
668	668
672	672
684	684
677	677
667	667
670	670
666	666
11375	11375
8531	8531
2354	2354
16519	16519
3015	3015
3014	3014
16473	16473
10062	10062
4965	4965
11259	11259
10023	10023
6868	6868
14882	14882
8853	8853
12616	12616
4841	4841
4840	4840
2710	2710
10009	10009
15774	15774
4191	4191
2044	2044
8792	8792
1042	1042
16779	16779
11049	11049
9570	9570
4096	4096
10580	10580
13551	13551
6755	6755
716	716
10318	10318
5668	5668
6184	6184
6183	6183
2545	2545
14974	14974
17564	17564
11543	11543
2808	2808
11023	11023
16313	16313
18041	18041
17702	17702
14660	14660
14659	14659
9308	9308
17789	17789
17787	17787
968	968
515	515
466	466
464	464
5960	5960
5959	5959
13401	13401
14206	14206
2852	2852
2743	2743
14099	14099
14003	14003
9402	9402
10225	10225
1661	1661
1660	1660
336	336
7845	7845
12551	12551
16062	16062
16061	16061
3783	3783
4609	4609
17644	17644
15591	15591
4269	4269
2342	2342
10233	10233
2094	2094
4003	4003
12837	12837
1074	1074
1869	1869
1868	1868
3287	3287
17239	17239
17238	17238
17231	17231
17233	17233
1288	1288
1285	1285
15787	15787
1284	1284
1279	1279
17234	17234
17232	17232
1280	1280
363	363
16435	16435
4240	4240
1923	1923
1922	1922
10396	10396
1547	1547
6318	6318
10698	10698
7386	7386
17415	17415
16227	16227
2883	2883
10442	10442
13490	13490
14365	14365
13158	13158
5269	5269
9325	9325
2262	2262
10877	10877
1725	1725
5518	5518
5517	5517
5516	5516
3700	3700
1627	1627
9427	9427
3336	3336
3257	3257
6759	6759
5348	5348
12351	12351
16076	16076
1668	1668
1609	1609
15522	15522
9306	9306
826	826
825	825
824	824
17799	17799
15310	15310
13476	13476
17982	17982
7408	7408
16991	16991
9313	9313
10346	10346
16226	16226
9311	9311
16777	16777
6047	6047
6046	6046
2318	2318
16490	16490
1369	1369
4110	4110
16207	16207
16206	16206
5523	5523
6986	6986
11179	11179
9271	9271
3144	3144
11572	11572
6771	6771
5555	5555
16406	16406
16811	16811
2925	2925
2862	2862
12004	12004
8650	8650
13114	13114
9070	9070
6659	6659
5174	5174
5173	5173
12582	12582
8125	8125
3688	3688
4905	4905
4904	4904
3039	3039
6715	6715
6714	6714
8126	8126
1778	1778
17224	17224
10152	10152
6206	6206
10375	10375
15427	15427
15426	15426
15425	15425
15428	15428
15424	15424
15420	15420
15423	15423
15419	15419
15416	15416
14320	14320
13641	13641
10832	10832
13484	13484
10572	10572
17279	17279
10518	10518
16394	16394
11999	11999
12000	12000
8109	8109
15453	15453
15452	15452
13096	13096
3288	3288
461	461
15992	15992
4955	4955
15729	15729
15751	15751
10475	10475
15538	15538
13598	13598
4740	4740
2606	2606
11440	11440
11441	11441
11439	11439
11438	11438
15237	15237
15236	15236
16398	16398
15407	15407
3347	3347
16232	16232
2230	2230
786	786
11159	11159
280	280
7769	7769
1878	1878
13737	13737
9296	9296
12921	12921
4784	4784
17116	17116
13162	13162
5124	5124
9258	9258
8529	8529
8527	8527
8526	8526
8528	8528
8525	8525
8524	8524
3293	3293
1613	1613
1516	1516
17319	17319
11574	11574
16130	16130
5109	5109
9953	9953
15035	15035
18324	18324
2482	2482
1927	1927
5679	5679
5678	5678
16798	16798
6453	6453
4945	4945
4944	4944
3316	3316
3989	3989
1107	1107
12836	12836
3912	3912
260	260
5669	5669
189	189
7203	7203
6810	6810
15773	15773
15680	15680
774	774
10020	10020
9099	9099
11920	11920
8476	8476
17063	17063
1993	1993
6233	6233
6232	6232
6231	6231
7178	7178
3312	3312
3311	3311
843	843
13226	13226
13073	13073
5211	5211
5788	5788
2913	2913
1955	1955
13588	13588
12520	12520
16341	16341
2054	2054
18274	18274
2052	2052
60	60
54	54
9316	9316
3345	3345
15677	15677
14242	14242
1959	1959
1902	1902
13723	13723
15556	15556
3586	3586
3585	3585
5804	5804
16229	16229
16788	16788
4623	4623
2814	2814
5264	5264
2900	2900
10878	10878
8365	8365
2314	2314
1957	1957
2707	2707
399	399
5859	5859
3491	3491
7305	7305
1621	1621
1620	1620
4236	4236
16778	16778
11420	11420
6869	6869
4739	4739
17124	17124
12686	12686
18099	18099
17628	17628
2211	2211
18716	18716
18301	18301
2666	2666
8865	8865
9734	9734
322	322
2982	2982
18069	18069
8926	8926
5531	5531
6237	6237
13708	13708
12535	12535
13945	13945
11346	11346
11345	11345
11332	11332
11331	11331
8892	8892
14224	14224
5325	5325
2892	2892
4354	4354
4353	4353
16544	16544
7118	7118
17085	17085
4831	4831
4830	4830
2014	2014
14738	14738
10104	10104
2172	2172
9762	9762
2902	2902
1224	1224
1223	1223
12915	12915
12914	12914
7819	7819
7817	7817
11927	11927
3724	3724
13896	13896
10805	10805
8018	8018
3120	3120
3119	3119
9408	9408
2219	2219
15533	15533
12498	12498
17633	17633
17632	17632
16395	16395
8856	8856
955	955
14209	14209
4052	4052
4307	4307
4306	4306
4303	4303
4305	4305
4304	4304
4302	4302
4301	4301
4300	4300
4299	4299
14101	14101
10064	10064
18466	18466
3493	3493
10624	10624
12704	12704
12703	12703
453	453
16472	16472
11555	11555
15287	15287
8396	8396
14931	14931
1901	1901
9813	9813
17312	17312
12789	12789
12396	12396
11342	11342
6265	6265
6260	6260
8143	8143
8141	8141
8142	8142
8140	8140
8139	8139
432	432
10232	10232
5840	5840
5121	5121
7625	7625
10180	10180
5799	5799
14665	14665
13808	13808
11366	11366
11365	11365
14324	14324
8134	8134
7633	7633
10371	10371
2949	2949
8623	8623
16608	16608
5982	5982
5981	5981
17308	17308
17307	17307
951	951
1286	1286
379	379
18406	18406
18405	18405
18207	18207
18150	18150
18149	18149
15495	15495
16884	16884
12790	12790
16551	16551
11071	11071
9574	9574
15611	15611
14384	14384
11542	11542
2250	2250
14900	14900
14901	14901
14899	14899
14898	14898
14897	14897
18949	18949
10840	10840
5311	5311
8545	8545
14371	14371
14362	14362
17743	17743
1398	1398
2113	2113
10455	10455
10460	10460
10454	10454
15826	15826
13897	13897
14425	14425
14343	14343
3587	3587
6788	6788
6785	6785
6787	6787
6789	6789
6786	6786
6784	6784
6783	6783
16999	16999
8285	8285
11774	11774
1089	1089
5990	5990
5190	5190
288	288
5257	5257
10174	10174
13673	13673
13672	13672
5171	5171
5170	5170
5169	5169
5168	5168
5165	5165
8470	8470
17922	17922
14299	14299
13430	13430
16396	16396
18383	18383
17211	17211
10367	10367
5712	5712
2882	2882
17968	17968
1281	1281
14694	14694
376	376
16009	16009
3247	3247
6304	6304
1087	1087
1086	1086
7764	7764
8665	8665
4237	4237
1769	1769
11836	11836
391	391
17943	17943
5803	5803
4233	4233
4232	4232
6278	6278
2840	2840
4738	4738
14961	14961
10431	10431
5989	5989
13337	13337
2378	2378
1380	1380
5849	5849
14468	14468
10872	10872
2931	2931
15375	15375
14451	14451
16154	16154
15725	15725
9952	9952
7600	7600
16099	16099
11117	11117
5997	5997
5996	5996
2497	2497
1368	1368
18999	18999
12797	12797
3929	3929
16281	16281
10211	10211
183	183
1201	1201
7594	7594
8489	8489
5391	5391
2653	2653
10430	10430
7793	7793
6885	6885
2386	2386
13034	13034
18257	18257
14134	14134
2349	2349
15577	15577
12601	12601
18660	18660
11056	11056
11280	11280
2508	2508
11944	11944
11943	11943
11889	11889
2081	2081
1729	1729
13037	13037
4107	4107
2118	2118
2117	2117
1662	1662
17250	17250
4111	4111
5301	5301
10592	10592
18284	18284
15234	15234
15233	15233
10040	10040
